arg-id,comment-id,x,y,cluster-id
A1639.0_0,1639.0,-0.2348455,1.9469002,9
A1640.0_0,1640.0,2.7626774,1.267642,9
A1641.0_0,1641.0,5.796848,4.4718547,5
A1642.0_0,1642.0,2.878477,1.0135295,9
A1643.0_0,1643.0,-0.26868728,0.8086073,9
A1644.0_0,1644.0,3.73288,-0.3272027,6
A1645.0_0,1645.0,3.3410344,-0.3950616,6
A1646.0_0,1646.0,0.46956733,2.9820447,2
A1647.0_0,1647.0,5.0071898,2.7570498,9
A1648.0_0,1648.0,-0.66992825,5.4989448,9
A1649.0_0,1649.0,0.9739941,4.944935,2
A1650.0_0,1650.0,1.1116854,5.949895,2
A1651.0_0,1651.0,0.5270906,5.4215717,2
A1652.0_0,1652.0,0.6718385,2.9298701,2
A1653.0_0,1653.0,0.0059221825,3.9117873,2
A1654.0_0,1654.0,0.6040329,3.0458145,2
A1655.0_0,1655.0,0.36856824,0.87873465,9
A1656.0_0,1656.0,5.8329716,-1.1736447,8
A1657.0_0,1657.0,5.646277,3.42038,5
A1658.0_0,1658.0,6.1326437,3.7379358,5
A1659.0_0,1659.0,2.360806,3.7534423,2
A1660.0_0,1660.0,2.7137794,-0.80299276,6
A1661.0_0,1661.0,2.4719563,-1.1064538,6
A1662.0_0,1662.0,3.613997,-0.36763656,6
A1663.0_0,1663.0,1.3665713,3.1033058,9
A1664.0_0,1664.0,2.5849516,2.0993834,9
A1665.0_0,1665.0,2.6452258,1.7482129,9
A1666.0_0,1666.0,3.9998937,1.5036342,9
A1667.0_0,1667.0,1.4250852,3.369011,2
A1668.0_0,1668.0,0.66290206,3.7085886,2
A1669.0_0,1669.0,2.0692947,-0.05535831,9
A1670.0_0,1670.0,2.4255552,0.21468931,9
A1671.0_0,1671.0,2.5285575,2.1025465,9
A1672.0_0,1672.0,2.5060782,2.0727522,9
A1673.0_0,1673.0,2.457997,2.0754306,9
A1674.0_0,1674.0,4.84451,3.8485591,1
A1675.0_0,1675.0,5.658226,2.959087,5
A1676.0_0,1676.0,6.1445327,3.769137,5
A1677.0_0,1677.0,6.732441,3.737054,5
A1678.0_0,1678.0,2.3092725,5.299975,2
A1679.0_0,1679.0,6.2738953,1.4814951,3
A1680.0_0,1680.0,3.8329546,-0.27475333,6
A1681.0_0,1681.0,-0.82468605,3.6988258,7
A1682.0_0,1682.0,-1.5944139,3.4729648,7
A1683.0_0,1683.0,4.370842,2.4053895,9
A1684.0_0,1684.0,3.843234,-0.18579616,6
A1685.0_0,1685.0,1.5171471,1.4518623,9
A1686.0_0,1686.0,4.2463017,1.414324,9
A1687.0_0,1687.0,2.7638464,6.137547,4
A1688.0_0,1688.0,4.1620994,1.8464047,9
A1689.0_0,1689.0,1.5066608,7.4924192,9
A1690.0_0,1690.0,0.4921042,0.6362101,9
A1691.0_0,1691.0,3.9438472,5.422279,0
A1692.0_0,1692.0,7.0817995,4.163017,5
A1693.0_0,1693.0,5.5035796,0.5319384,3
A1694.0_0,1694.0,0.40544045,4.4958916,2
A1695.0_0,1695.0,3.9478824,5.4042106,0
A1696.0_0,1696.0,3.4959798,3.141977,1
A1697.0_0,1697.0,0.88525796,5.333549,2
A1698.0_0,1698.0,0.7648282,5.50214,2
A1699.0_0,1699.0,-1.456318,3.3477144,7
A1700.0_0,1700.0,1.0684216,5.867118,2
A1701.0_0,1701.0,2.9457943,1.2845029,9
A1702.0_0,1702.0,-0.23059282,0.3964538,9
A1703.0_0,1703.0,6.5695305,3.4066434,5
A1704.0_0,1704.0,3.926704,5.6294193,0
A1705.0_0,1705.0,3.174304,6.3141546,4
A1706.0_0,1706.0,1.0824336,0.364524,9
A1707.0_0,1707.0,7.1232023,4.1817765,5
A1708.0_0,1708.0,1.4821646,7.671398,9
A1709.0_0,1709.0,1.8092782,-0.25372782,9
A1710.0_0,1710.0,5.3817573,0.55236465,3
A1711.0_0,1711.0,3.727688,-0.32909918,6
A1712.0_0,1712.0,2.5170333,-1.0917844,6
A1713.0_0,1713.0,5.769161,0.8634133,3
A1714.0_0,1714.0,4.5817804,5.57069,0
A1715.0_0,1715.0,5.889913,-1.090517,8
A1716.0_0,1716.0,4.1871624,1.2096995,9
A1717.0_0,1717.0,6.394697,3.818211,5
A1718.0_0,1718.0,0.20936112,0.15967338,9
A1719.0_0,1719.0,2.9588535,5.9265795,4
A1720.0_0,1720.0,5.797426,3.452852,5
A1721.0_0,1721.0,3.7394528,-0.26062596,6
A1722.0_0,1722.0,2.4932048,5.8602815,4
A1723.0_0,1723.0,1.1400703,1.1703643,9
A1724.0_0,1724.0,2.5496228,-0.27264753,6
A1725.0_0,1725.0,5.229367,3.3452594,5
A1726.0_0,1726.0,5.189886,3.1071858,5
A1727.0_0,1727.0,6.343812,1.6911005,3
A1728.0_0,1728.0,4.2893825,1.3472999,9
A1729.0_0,1729.0,2.3161805,-0.25166777,9
A1730.0_0,1730.0,5.5216455,0.49260956,3
A1731.0_0,1731.0,0.6046139,2.1756656,9
A1732.0_0,1732.0,6.089996,3.803128,5
A1733.0_0,1733.0,-0.08893946,4.0137553,2
A1734.0_0,1734.0,0.641696,0.78810245,9
A1735.0_0,1735.0,1.9448818,-0.32281476,9
A1736.0_0,1736.0,6.2814164,3.6407683,5
A1737.0_0,1737.0,6.6751366,3.2020485,5
A1738.0_0,1738.0,0.052595384,0.19008309,9
A1739.0_0,1739.0,0.50505215,0.04160352,9
A1740.0_0,1740.0,1.0667725,0.3587421,9
A1741.0_0,1741.0,5.7563276,-1.2947481,8
A1742.0_0,1742.0,5.5298285,0.4994344,3
A1743.0_0,1743.0,2.4665601,-1.1290182,6
A1744.0_0,1744.0,4.723456,5.547276,0
A1745.0_0,1745.0,-0.94119674,3.7498147,7
A1746.0_0,1746.0,-1.3579187,3.045602,7
A1747.0_0,1747.0,-0.67503494,2.7505379,7
A1748.0_0,1748.0,-0.5264565,4.6703353,2
A1749.0_0,1749.0,2.8287778,4.5352335,2
A1750.0_0,1750.0,3.7272696,1.0476512,9
A1751.0_0,1751.0,3.2507184,-0.3766555,6
A1752.0_0,1752.0,3.0678537,-0.3467426,6
A1753.0_0,1753.0,2.8451254,6.0582385,4
A1754.0_0,1754.0,-1.1327469,1.3012798,7
A1755.0_0,1755.0,5.1793995,3.3497553,5
A1756.0_0,1756.0,3.9735112,3.810018,1
A1757.0_0,1757.0,3.5197227,4.718991,1
A1758.0_0,1758.0,2.7093098,6.0276814,4
A1759.0_0,1759.0,3.008468,5.9157877,4
A1760.0_0,1760.0,2.8386319,3.578301,1
A1761.0_0,1761.0,0.9226412,5.205413,2
A1762.0_0,1762.0,1.4101447,1.49662,9
A1763.0_0,1763.0,2.2000813,5.734271,2
A1764.0_0,1764.0,3.9821877,1.5042773,9
A1765.0_0,1765.0,2.0087476,5.2630463,2
A1766.0_0,1766.0,0.09852189,5.403447,2
A1767.0_0,1767.0,-0.07488221,5.3773527,2
A1768.0_0,1768.0,1.5379839,1.4048777,9
A1769.0_0,1769.0,5.3728547,0.008916978,3
A1770.0_0,1770.0,0.0803463,0.16223681,9
A1771.0_0,1771.0,-0.98444176,3.1007347,7
A1772.0_0,1772.0,0.07454032,3.3946283,2
A1773.0_0,1773.0,-0.37072843,3.2551394,7
A1774.0_0,1774.0,1.0922483,2.874123,9
A1775.0_0,1775.0,1.0294842,5.764709,2
A1776.0_0,1776.0,0.9664123,5.712118,2
A1777.0_0,1777.0,1.0744008,2.3784919,9
A1778.0_0,1778.0,3.325797,3.3189437,1
A1779.0_0,1779.0,3.0572503,0.4066576,9
A1780.0_0,1780.0,3.5131736,2.8174825,1
A1781.0_0,1781.0,3.4762118,2.7432952,1
A1782.0_0,1782.0,2.5913515,3.6528912,9
A1783.0_0,1783.0,-1.1498703,4.322367,2
A1784.0_0,1784.0,0.4424861,5.49963,2
A1785.0_0,1785.0,3.9730685,2.353778,9
A1786.0_0,1786.0,-1.5330473,3.073685,7
A1787.0_0,1787.0,-1.6419691,3.3227975,7
A1788.0_0,1788.0,2.53237,1.3970903,9
A1789.0_0,1789.0,3.1878178,0.48869637,9
A1790.0_0,1790.0,3.7950683,2.394775,9
A1791.0_0,1791.0,2.9235134,1.4534612,9
A1792.0_0,1792.0,-1.8464627,3.1248221,7
A1793.0_0,1793.0,4.6522927,4.1002913,1
A1794.0_0,1794.0,-1.0750781,3.3221724,7
A1795.0_0,1795.0,0.64069635,0.6758598,9
A1796.0_0,1796.0,2.4886813,2.913513,9
A1797.0_0,1797.0,-1.3182048,3.2840297,7
A1798.0_0,1798.0,2.391192,2.5715916,9
A1799.0_0,1799.0,0.4784941,0.67775667,9
A1800.0_0,1800.0,1.9083977,2.6075613,9
A1801.0_0,1801.0,1.5675358,2.2746613,9
A1802.0_0,1802.0,1.7963012,2.1343641,9
A1803.0_0,1803.0,1.4176688,2.3993387,9
A1804.0_0,1804.0,1.6413637,1.8034847,9
